"","id","GR19-MIT5","IS19-13","IS19-14","domain","major_clade","kingdom","phylum","class","order","family","genus"
"2806","NTU2810",1,0,0,"Eukaryota","Archaeplastida","Chloroplastida","Chloroplastida kingdom","Chlorophyceae","Chlamydomonadales","Chlamydomonadales order","Volvulina"
"2807","NTU2811",15,0,0,"Eukaryota","Archaeplastida","Chloroplastida","Chloroplastida kingdom","Chlorophyceae","Chlorophyceae class","Chlorophyceae class","Chlorophyceae class"
"2808","NTU2812",1,0,0,"Eukaryota","Archaeplastida","Chloroplastida","Chloroplastida kingdom","Chlorophyceae","Chlorophyceae class","Chlorophyceae class","Chlorophyceae class"
"2809","NTU2813",18,0,0,"Eukaryota","Archaeplastida","Chloroplastida","Chloroplastida kingdom","Chlorophyceae","Chlorophyceae class","Chlorophyceae class","Chlorophyceae class"
"2810","NTU2814",8,0,0,"Eukaryota","Archaeplastida","Chloroplastida","Chloroplastida kingdom","Chlorophyceae","Chlorophyceae class","Chlorophyceae class","Chlorophyceae class"
"2811","NTU2815",163,0,6,"Eukaryota","Archaeplastida","Chloroplastida","Chloroplastida kingdom","Chlorophyceae","Chlorophyceae class","Chlorophyceae class","Chlorophyceae class"
"2812","NTU2816",14,0,0,"Eukaryota","Archaeplastida","Chloroplastida","Chloroplastida kingdom","Chlorophyceae","Chlorosarcinales","Chlorosarcinales order","Chlorosarcina"
"2813","NTU2817",8,0,0,"Eukaryota","Archaeplastida","Chloroplastida","Chloroplastida kingdom","Chlorophyceae","Chlorophyceae class","Chlorophyceae class","Chlorophyceae class"
"2814","NTU2818",1409,161,12,"Eukaryota","Archaeplastida","Chloroplastida","Chloroplastida kingdom","Chlorophyceae","Chlorophyceae class","Chlorophyceae class","Chlorophyceae class"
"2815","NTU2819",11,0,0,"Eukaryota","Archaeplastida","Chloroplastida","Chloroplastida kingdom","Chlorophyceae","Chlorophyceae class","Chlorophyceae class","Chlorophyceae class"
"2816","NTU2820",1,0,0,"Eukaryota","Archaeplastida","Chloroplastida","Chloroplastida kingdom","Chlorophyceae","Chlorophyceae class","Chlorophyceae class","Chlorophyceae class"
"2817","NTU2821",16,0,0,"Eukaryota","Archaeplastida","Chloroplastida","Chloroplastida kingdom","Chlorophyceae","Chlorophyceae class","Chlorophyceae class","Chlorophyceae class"
"2818","NTU2822",7,0,0,"Eukaryota","Archaeplastida","Chloroplastida","Chloroplastida kingdom","Chlorophyceae","Chlorophyceae class","Chlorophyceae class","Carteria"
"2819","NTU2823",1,0,0,"Eukaryota","Archaeplastida","Chloroplastida","Chloroplastida kingdom","Chlorophyceae","Chlorophyceae class","Chlorophyceae class","Carteria"
"2820","NTU2824",1,0,0,"Eukaryota","Archaeplastida","Chloroplastida","Chloroplastida kingdom","Chlorophyceae","Chlorophyceae class","Chlorophyceae class","Carteria"
"2821","NTU2825",1,0,0,"Eukaryota","Archaeplastida","Chloroplastida","Chloroplastida kingdom","Chlorophyceae","Chlorophyceae class","Chlorophyceae class","Chlamydopodium"
"2822","NTU2826",23,0,0,"Eukaryota","Archaeplastida","Chloroplastida","Chloroplastida kingdom","Chlorophyceae","Chlorophyceae class","Chlorophyceae class","Jenufa"
"2823","NTU2827",118,0,0,"Eukaryota","Archaeplastida","Chloroplastida","Chloroplastida kingdom","Chlorophyceae","Chlorophyceae class","Chlorophyceae class","Tetraflagellochloris"
